service_tier,promised_transit_days,handling_lead_days,serve_distance_km,line_count,unit_total,consignment_value,mean_markdown,same_day_workload,zone_weekly_bookings,arrival_slip_days
3.0,4.0,3.0,2132.968502420862,2.0,2.0,429.9700165,0.15499999949999999,54.0,100.0,-1.0
3.0,4.0,6.0,1273.9864518033382,1.0,3.0,149.9400024,0.180000007,56.0,57.0,2.0
3.0,4.0,2.0,3543.2391467084303,2.0,3.0,89.97000122,0.164999999,56.0,57.0,-2.0
3.0,4.0,3.0,2755.5143876761927,1.0,1.0,399.980011,0.170000002,56.0,57.0,-1.0
3.0,4.0,4.0,1166.8756205751954,5.0,12.0,1045.94001006,0.115999998,56.0,100.0,0.0
3.0,4.0,5.0,2272.3398376084415,3.0,6.0,419.9500122,0.146666671,56.0,100.0,1.0
3.0,4.0,6.0,2268.185238568152,5.0,15.0,1509.8700332600001,0.0840000016,56.0,100.0,2.0
3.0,4.0,4.0,850.6595430667484,3.0,3.0,489.96001818,0.083333334,56.0,57.0,0.0
2.0,2.0,5.0,2299.7406867165605,2.0,6.0,359.9400101,0.1700000015,56.0,57.0,3.0
3.0,4.0,6.0,2268.9726085199163,2.0,2.0,329.980011,0.089999998,56.0,57.0,2.0
3.0,4.0,2.0,2268.7524346197724,5.0,8.0,874.91002656,0.09600000119999999,56.0,84.0,-2.0
3.0,4.0,3.0,2270.6282558470216,4.0,4.0,799.960022,0.11500000075,56.0,84.0,-1.0
3.0,4.0,4.0,3169.490223130581,1.0,1.0,199.9900055,0.180000007,56.0,84.0,0.0
3.0,4.0,6.0,2270.2381815601493,1.0,1.0,129.9900055,0.129999995,56.0,100.0,2.0
3.0,4.0,3.0,1676.6830122250244,4.0,8.0,469.92000958,0.12499999975000001,56.0,144.0,-1.0
3.0,4.0,5.0,1220.739341177606,5.0,12.0,679.9700050399999,0.0879999988,56.0,57.0,1.0
3.0,4.0,6.0,1234.6401495784885,2.0,2.0,259.980011,0.080000002,56.0,57.0,2.0
3.0,4.0,3.0,2270.308127474044,5.0,12.0,659.9300117600001,0.1160000004,56.0,57.0,-1.0
0.0,0.0,0.0,849.4002597463378,5.0,5.0,1199.93003086,0.1019999994,56.0,100.0,0.0
0.0,0.0,0.0,2272.9725815126117,5.0,8.0,627.9400101,0.1159999988,56.0,100.0,0.0
0.0,0.0,0.0,2271.9458394528056,5.0,13.0,1359.8500366,0.106000001,56.0,100.0,0.0
0.0,0.0,0.0,3501.6591635659256,3.0,4.0,819.9400254,0.09333333533333332,56.0,100.0,0.0
1.0,1.0,2.0,2274.221786496048,2.0,6.0,629.9400177,0.0649999995,56.0,84.0,1.0
1.0,1.0,2.0,1441.5668167658307,1.0,3.0,179.9700012,0.119999997,56.0,144.0,1.0
1.0,1.0,2.0,3161.9923976736245,2.0,5.0,439.9500122,0.1099999995,56.0,144.0,1.0
1.0,1.0,2.0,3140.628764949024,4.0,11.0,749.93999104,0.07249999975,56.0,144.0,1.0
3.0,4.0,3.0,2273.253706094921,3.0,4.0,529.95001604,0.03333333333333333,56.0,144.0,-1.0
3.0,4.0,4.0,2300.0059584483065,1.0,1.0,299.980011,0.0,56.0,144.0,0.0
3.0,4.0,5.0,876.5593756687592,3.0,7.0,779.9700164999999,0.07000000166666666,56.0,144.0,1.0
3.0,4.0,6.0,2272.611945629796,4.0,9.0,449.88000496,0.08749999800000001,56.0,144.0,2.0
3.0,4.0,2.0,2124.374994375106,3.0,5.0,489.97000886,0.15000000033333336,56.0,57.0,-2.0
3.0,4.0,3.0,430.0733704354706,1.0,1.0,299.980011,0.200000003,56.0,57.0,-1.0
2.0,2.0,5.0,2269.2028977503624,2.0,2.0,699.960022,0.120000003,56.0,144.0,3.0
2.0,2.0,6.0,1312.8030885277096,4.0,12.0,729.95000456,0.07250000075000002,56.0,144.0,4.0
2.0,2.0,2.0,1019.5802791742628,4.0,8.0,719.910019,0.137500001,56.0,144.0,0.0
2.0,2.0,3.0,2299.6136714328186,4.0,8.0,1599.8900452,0.07749999875000001,56.0,100.0,1.0
3.0,4.0,4.0,1129.4212017955238,4.0,13.0,919.9000244,0.090000002,56.0,57.0,0.0
0.0,0.0,0.0,1500.7257478961712,5.0,11.0,799.88001248,0.09600000020000002,56.0,100.0,1.0
0.0,0.0,0.0,1741.9294820324783,3.0,6.0,1099.9200135,0.06666666566666667,56.0,144.0,1.0
1.0,1.0,2.0,1417.9362521561295,2.0,4.0,279.93000789999996,0.10500000050000001,56.0,144.0,1.0
1.0,1.0,2.0,963.804381075779,2.0,3.0,519.9600144,0.0699999985,56.0,144.0,1.0
2.0,2.0,4.0,1595.1022411945894,1.0,1.0,129.9900055,0.029999999,56.0,144.0,2.0
1.0,1.0,2.0,2271.389276703014,2.0,5.0,539.9400177,0.109999999,56.0,100.0,1.0
1.0,1.0,2.0,2271.7664037774975,4.0,12.0,1299.8600159,0.07999999975,56.0,100.0,1.0
2.0,2.0,3.0,2270.853611712346,3.0,6.0,489.9500122,0.06666666633333333,56.0,84.0,1.0
2.0,2.0,4.0,2273.7404320287665,1.0,1.0,49.97999954,0.090000004,56.0,100.0,2.0
2.0,2.0,5.0,2273.270502542614,1.0,2.0,100.0,0.029999999,56.0,100.0,3.0
1.0,1.0,2.0,2273.991904827829,2.0,5.0,239.9500046,0.07,56.0,100.0,1.0
2.0,2.0,2.0,624.122364929595,2.0,3.0,89.97000122,0.114999998,56.0,100.0,0.0
1.0,1.0,2.0,1363.9234030466087,2.0,4.0,249.9600067,0.0249999995,56.0,100.0,1.0
1.0,1.0,2.0,849.4002597463378,3.0,3.0,629.960022,0.05000000166666666,56.0,100.0,1.0
3.0,4.0,5.0,3515.508937228513,5.0,9.0,1139.87003328,0.0839999996,56.0,100.0,1.0
3.0,4.0,6.0,3178.89247907933,1.0,1.0,129.9900055,0.0,56.0,57.0,2.0
3.0,4.0,2.0,2300.0049329122576,2.0,2.0,429.9700165,0.1500000005,56.0,57.0,-2.0
3.0,4.0,3.0,2269.678668572101,5.0,11.0,1299.8600311999999,0.0519999992,56.0,57.0,-1.0
3.0,4.0,4.0,2606.0809649915604,3.0,12.0,479.9200058,0.08666666500000002,56.0,144.0,0.0
3.0,4.0,6.0,2323.3226095767677,1.0,3.0,150.0,0.02,56.0,84.0,2.0
3.0,4.0,2.0,635.722116769562,4.0,10.0,777.84001158,0.18500000225,49.0,84.0,-2.0
3.0,4.0,4.0,1377.1234564852582,1.0,3.0,119.9700012,0.02,49.0,84.0,0.0
3.0,4.0,5.0,2267.8991362077873,1.0,2.0,100.0,0.02,49.0,84.0,1.0
1.0,1.0,2.0,7252.718694547761,1.0,2.0,60.0,0.180000007,49.0,84.0,1.0
1.0,1.0,2.0,2271.914168452209,1.0,1.0,299.980011,0.01,49.0,84.0,1.0
1.0,1.0,2.0,3163.398949247733,2.0,5.0,239.99000168,0.0950000025,49.0,100.0,1.0
2.0,2.0,4.0,3065.4007202875873,5.0,9.0,719.89001854,0.0740000012,49.0,144.0,2.0
1.0,1.0,2.0,1406.3287224428907,1.0,1.0,399.980011,0.200000003,49.0,144.0,1.0
1.0,1.0,2.0,3706.294548239256,5.0,13.0,669.890007,0.0720000022,49.0,144.0,1.0
1.0,1.0,2.0,3059.353715831783,4.0,8.0,839.87000658,0.1100000005,49.0,144.0,1.0
3.0,4.0,4.0,1044.331680760531,1.0,1.0,399.980011,0.170000002,49.0,100.0,0.0
2.0,2.0,6.0,2272.378772945473,2.0,4.0,319.9599991,0.0399999995,49.0,100.0,4.0
3.0,4.0,3.0,3538.9333628372347,5.0,11.0,1201.82001687,0.10200000099999999,49.0,100.0,-1.0
3.0,4.0,4.0,2271.9260319787336,2.0,6.0,254.9900055,0.125,49.0,100.0,0.0
3.0,4.0,5.0,1582.501123434698,1.0,1.0,129.9900055,0.150000006,49.0,84.0,1.0
3.0,4.0,6.0,2274.246401536444,2.0,5.0,459.94999318,0.0249999995,49.0,100.0,2.0
3.0,4.0,2.0,1401.6549792898427,4.0,9.0,489.9600067,0.0299999995,49.0,144.0,-2.0
1.0,1.0,2.0,3515.760129494816,2.0,2.0,229.98000336,0.0749999975,49.0,144.0,1.0
1.0,1.0,2.0,1575.379991910944,1.0,1.0,129.9900055,0.119999997,49.0,144.0,1.0
3.0,4.0,6.0,1166.8756205751954,2.0,5.0,369.9500122,0.07500000100000001,49.0,144.0,2.0
3.0,4.0,2.0,2271.9207387100205,2.0,4.0,579.9500122,0.0999999975,49.0,84.0,-2.0
3.0,4.0,3.0,1588.0125583970855,4.0,9.0,789.8800201,0.05500000125,49.0,84.0,-1.0
3.0,4.0,4.0,1438.3180421754828,5.0,12.0,899.9200134,0.0819999988,49.0,84.0,0.0
3.0,4.0,5.0,1569.1948111420297,2.0,7.0,389.9600067,0.1399999995,49.0,84.0,1.0
3.0,4.0,2.0,624.0712897195239,3.0,9.0,829.9500122,0.07666666566666668,49.0,84.0,-2.0
3.0,4.0,3.0,2267.6391744343437,5.0,12.0,887.9000168,0.15200000200000002,49.0,84.0,-1.0
3.0,4.0,4.0,2268.1400484424407,4.0,11.0,899.9200134,0.10250000000000001,49.0,84.0,0.0
3.0,4.0,6.0,747.2056741638597,1.0,1.0,129.9900055,0.07,49.0,84.0,2.0
3.0,4.0,3.0,3518.4409030877155,2.0,4.0,429.9600067,0.1099999975,49.0,100.0,-1.0
1.0,1.0,2.0,1129.205899697841,4.0,13.0,929.9100189000001,0.10250000075000001,49.0,100.0,1.0
1.0,1.0,2.0,3725.228115902869,1.0,1.0,399.980011,0.059999999,49.0,144.0,1.0
1.0,1.0,2.0,2062.7583280491167,4.0,7.0,439.90000538000004,0.03750000125,49.0,144.0,1.0
2.0,2.0,2.0,1350.8597716405698,1.0,1.0,199.9900055,0.200000003,49.0,144.0,0.0
1.0,1.0,2.0,1564.7118862224413,3.0,7.0,649.91002274,0.106666668,49.0,144.0,1.0
1.0,1.0,2.0,1575.2250950296518,4.0,8.0,609.92000958,0.155000003,49.0,84.0,1.0
2.0,2.0,6.0,2323.3226095767677,3.0,8.0,419.85999684,0.08666666833333332,49.0,84.0,4.0
2.0,2.0,2.0,885.5644862222846,5.0,6.0,1079.9200363999998,0.0620000012,49.0,144.0,0.0
3.0,4.0,2.0,3141.4659899083067,2.0,7.0,269.9800034,0.10000000349999999,49.0,144.0,-2.0
3.0,4.0,5.0,3743.2836837451982,1.0,4.0,200.0,0.01,49.0,144.0,1.0
0.0,0.0,0.0,1566.884106906783,3.0,9.0,569.8700104,0.03333333333333333,49.0,57.0,1.0
0.0,0.0,0.0,2271.248931217938,2.0,7.0,289.9199982,0.1099999975,49.0,57.0,1.0
0.0,0.0,0.0,3718.6098303254807,4.0,14.0,649.8099975,0.0599999995,49.0,57.0,1.0
2.0,2.0,6.0,2271.73939208458,3.0,5.0,709.9400177,0.023333332666666668,49.0,144.0,4.0
1.0,1.0,2.0,2273.873406397865,3.0,5.0,309.97000886,0.25,49.0,144.0,1.0
3.0,4.0,5.0,1591.1401783907966,4.0,12.0,779.9600067,0.09499999925,49.0,144.0,1.0
3.0,4.0,6.0,2272.934151850704,2.0,3.0,199.94999694,0.06999999750000001,49.0,144.0,2.0
2.0,2.0,2.0,3539.3183875875,1.0,1.0,399.980011,0.029999999,49.0,100.0,0.0
2.0,2.0,3.0,2271.173725492414,5.0,16.0,1083.86002734,0.1140000006,49.0,100.0,1.0
3.0,4.0,5.0,3080.7847387631587,5.0,6.0,1129.9400329999999,0.1400000044,49.0,100.0,1.0
3.0,4.0,6.0,2268.815695979643,4.0,8.0,929.9000244,0.13500000075000002,62.0,144.0,2.0
3.0,4.0,2.0,3076.976889349757,2.0,2.0,179.97000504,0.0949999975,62.0,144.0,-2.0
3.0,4.0,3.0,2268.0000838958676,1.0,2.0,100.0,0.170000002,62.0,144.0,-1.0
3.0,4.0,4.0,1466.3906052155924,5.0,7.0,859.93002322,0.12599999820000002,62.0,144.0,0.0
3.0,4.0,5.0,1625.1275683108945,3.0,6.0,459.980011,0.09333333366666667,62.0,144.0,1.0
3.0,4.0,6.0,1324.2150601185326,5.0,18.0,1449.8100128,0.1439999982,62.0,84.0,2.0
3.0,4.0,2.0,3480.8500231661783,5.0,16.0,779.84000768,0.086000001,62.0,84.0,-2.0
3.0,4.0,3.0,1895.003648997828,1.0,1.0,49.97999954,0.01,62.0,84.0,-1.0
3.0,4.0,4.0,1440.6191039014166,5.0,12.0,1264.8600311,0.047999999599999996,62.0,84.0,0.0
3.0,4.0,5.0,1108.677831831804,5.0,8.0,1019.90002448,0.07399999939999999,62.0,144.0,1.0
2.0,2.0,6.0,2272.7232363504877,5.0,7.0,889.92002494,0.14799999960000002,62.0,144.0,4.0
3.0,4.0,2.0,876.5593756687592,3.0,6.0,929.930008,0.110000001,62.0,144.0,-2.0
2.0,2.0,3.0,2270.338556203741,2.0,6.0,549.8800049,0.114999998,62.0,144.0,1.0
3.0,4.0,4.0,2272.4943787452466,3.0,6.0,409.9600067,0.08333333666666666,62.0,57.0,0.0
2.0,2.0,5.0,2575.2028922385703,4.0,6.0,594.93001938,0.08000000025000001,62.0,57.0,3.0
2.0,2.0,6.0,1123.663389161792,4.0,5.0,1049.9400177,0.09000000225,62.0,84.0,4.0
3.0,4.0,2.0,2273.175458068995,5.0,9.0,1259.8600311,0.092000001,62.0,57.0,-2.0
3.0,4.0,3.0,2268.113401075144,2.0,6.0,649.8800049,0.1400000005,62.0,57.0,-1.0
3.0,4.0,5.0,442.50390643621313,1.0,1.0,199.9900055,0.090000004,62.0,84.0,1.0
3.0,4.0,2.0,2270.3929872933954,3.0,4.0,505.96001054,0.129999999,62.0,100.0,-2.0
3.0,4.0,3.0,1528.219819206599,4.0,9.0,559.9300079,0.0649999985,62.0,100.0,-1.0
1.0,1.0,2.0,2273.805205286591,1.0,1.0,49.97999954,0.0,62.0,100.0,1.0
1.0,1.0,2.0,1318.6644495153228,4.0,4.0,939.94002918,0.08000000075000001,62.0,100.0,1.0
1.0,1.0,2.0,6408.015746696557,1.0,1.0,99.98999786,0.0,62.0,144.0,1.0
2.0,2.0,3.0,1680.7834036738918,1.0,1.0,129.9900055,0.029999999,62.0,100.0,1.0
3.0,4.0,4.0,3514.9894715313167,1.0,1.0,299.980011,0.039999999,62.0,84.0,0.0
3.0,4.0,5.0,2271.715351308283,4.0,12.0,624.89001465,0.1075,62.0,84.0,1.0
3.0,4.0,6.0,2273.3506378507545,3.0,4.0,569.94001394,0.18000000233333333,62.0,57.0,2.0
3.0,4.0,2.0,1474.815587279112,1.0,1.0,129.9900055,0.02,62.0,144.0,-2.0
3.0,4.0,4.0,1573.3505481598795,5.0,11.0,1243.8700332600001,0.10800000080000001,62.0,144.0,0.0
3.0,4.0,5.0,1636.7467296678428,2.0,2.0,99.97999954,0.190000005,62.0,84.0,1.0
3.0,4.0,6.0,1234.7748864825019,5.0,13.0,869.8600235,0.09000000080000001,62.0,84.0,2.0
3.0,4.0,2.0,2272.2252810094596,1.0,1.0,399.980011,0.059999999,62.0,84.0,-2.0
3.0,4.0,3.0,2488.0937888768653,5.0,15.0,849.8700103799999,0.08200000160000001,62.0,144.0,-1.0
3.0,4.0,4.0,2273.7570917314606,4.0,16.0,789.9300079,0.14000000175,62.0,100.0,0.0
1.0,1.0,2.0,2273.6071103268596,3.0,6.0,429.94001388000004,0.146666669,62.0,100.0,1.0
1.0,1.0,2.0,2611.626466492848,4.0,8.0,739.9400177,0.0925000005,62.0,100.0,1.0
2.0,2.0,2.0,3081.716873621459,5.0,13.0,1404.8900147,0.0840000004,62.0,100.0,0.0
2.0,2.0,3.0,635.2411641110965,1.0,1.0,399.980011,0.029999999,62.0,84.0,1.0
3.0,4.0,4.0,2901.966187990808,3.0,6.0,699.9300155999999,0.12666666633333334,62.0,84.0,0.0
3.0,4.0,5.0,1382.872082033879,4.0,10.0,769.8700103,0.089999998,62.0,84.0,1.0
3.0,4.0,6.0,2299.749034774585,3.0,10.0,599.9000091,0.123333338,62.0,84.0,2.0
3.0,4.0,2.0,2272.022929522485,4.0,9.0,1029.9000244,0.0075,62.0,144.0,-2.0
3.0,4.0,3.0,1563.6715033950843,4.0,10.0,849.8900146,0.1050000015,62.0,144.0,-1.0
3.0,4.0,4.0,680.7485238822761,4.0,5.0,609.97001268,0.170000002,62.0,144.0,0.0
3.0,4.0,5.0,3056.57771011684,3.0,7.0,539.97000886,0.08000000066666667,62.0,144.0,1.0
3.0,4.0,6.0,2269.1883147312255,4.0,4.0,989.94002918,0.18500000225000002,62.0,144.0,2.0
3.0,4.0,2.0,3708.096918197165,1.0,2.0,100.0,0.07,62.0,144.0,-2.0
1.0,1.0,2.0,3502.541057655153,5.0,12.0,1109.8600159,0.1640000016,62.0,144.0,1.0
3.0,4.0,4.0,2270.8907952407976,4.0,7.0,629.93001558,0.1775,62.0,144.0,0.0
3.0,4.0,5.0,2272.520174253118,2.0,2.0,429.9700165,0.080000003,62.0,144.0,1.0
3.0,4.0,6.0,2270.0555225743196,4.0,8.0,589.9300155799999,0.06999999949999999,62.0,100.0,2.0
3.0,4.0,2.0,2273.5626419811088,3.0,7.0,919.9200059,0.10666666733333334,62.0,144.0,-2.0
3.0,4.0,3.0,2268.787208558892,1.0,3.0,149.9400024,0.050000001,62.0,57.0,-1.0
3.0,4.0,4.0,1399.2279446320342,4.0,12.0,1049.8800049000001,0.11250000125,62.0,57.0,0.0
3.0,4.0,5.0,3539.786234952772,2.0,2.0,259.980011,0.109999999,62.0,57.0,1.0
3.0,4.0,2.0,1514.4202970440356,3.0,9.0,799.9300079,0.09333333433333334,62.0,57.0,-2.0
3.0,4.0,3.0,2271.8082378275435,4.0,12.0,639.90000532,0.11000000325,62.0,57.0,-1.0
3.0,4.0,5.0,2607.007406833506,1.0,3.0,75.0,0.150000006,62.0,57.0,1.0
3.0,4.0,6.0,2273.613586348694,2.0,5.0,399.9900055,0.1700000015,62.0,100.0,2.0
0.0,0.0,0.0,3172.0897508291846,2.0,5.0,249.95999908,0.0999999975,62.0,100.0,1.0
2.0,2.0,3.0,2269.5994616032576,5.0,11.0,779.8900069599999,0.14200000159999998,62.0,144.0,1.0
2.0,2.0,4.0,3186.7213498417277,3.0,6.0,679.9300079,0.20000000299999998,57.0,144.0,2.0
2.0,2.0,5.0,2268.0684334428715,5.0,11.0,843.90001678,0.1040000016,57.0,144.0,3.0
1.0,1.0,2.0,3516.1986930385888,4.0,6.0,679.9500122,0.14999999825,57.0,100.0,1.0
1.0,1.0,2.0,3078.796778858323,5.0,9.0,839.86002356,0.1080000016,57.0,84.0,1.0
2.0,2.0,3.0,1567.655209770782,2.0,2.0,529.9700164999999,0.08499999899999999,57.0,84.0,1.0
3.0,4.0,4.0,3230.4731784986525,3.0,10.0,649.8899994,0.14333333299999998,57.0,100.0,0.0
3.0,4.0,5.0,2274.0750101588774,4.0,6.0,549.94001776,0.15249999975,57.0,100.0,1.0
3.0,4.0,6.0,2288.07841247418,4.0,5.0,1119.9200363999998,0.137499999,57.0,100.0,2.0
3.0,4.0,2.0,2271.5377394450416,3.0,7.0,719.9600144,0.10666666666666667,57.0,144.0,-2.0
3.0,4.0,4.0,2269.815607490624,4.0,7.0,869.92002106,0.1125000005,57.0,100.0,0.0
3.0,4.0,5.0,3522.844809506048,1.0,1.0,99.98999786,0.170000002,57.0,100.0,1.0
3.0,4.0,6.0,632.6007482734077,2.0,5.0,599.9000092,0.0399999995,57.0,100.0,2.0
1.0,1.0,2.0,2269.2824114565738,4.0,8.0,779.93001938,0.0800000025,57.0,100.0,1.0
2.0,2.0,4.0,3157.1442378199763,5.0,8.0,1099.960022,0.0619999992,57.0,84.0,2.0
2.0,2.0,5.0,2148.3293263459923,4.0,8.0,549.9400024,0.084999999,57.0,144.0,3.0
1.0,1.0,2.0,2271.0987248154483,1.0,1.0,399.980011,0.02,57.0,100.0,1.0
1.0,1.0,2.0,1174.8765557781733,5.0,7.0,979.9500275,0.10800000219999999,57.0,100.0,1.0
3.0,4.0,4.0,1968.8582895604718,2.0,4.0,379.9600067,0.1350000015,57.0,144.0,0.0
3.0,4.0,5.0,1463.5174513673933,2.0,5.0,529.9499969999999,0.005,57.0,57.0,1.0
3.0,4.0,6.0,3559.610947397032,5.0,8.0,549.91000366,0.0620000004,57.0,57.0,2.0
3.0,4.0,2.0,1503.7410792478092,4.0,10.0,529.89000314,0.13249999625,57.0,100.0,-2.0
2.0,2.0,3.0,2272.877685678462,4.0,8.0,619.97001268,0.10250000100000001,57.0,84.0,1.0
2.0,2.0,4.0,3139.922577372748,5.0,11.0,1174.9200135,0.1759999974,57.0,84.0,2.0
2.0,2.0,5.0,1515.5371586569324,3.0,6.0,939.9200287,0.07999999866666667,57.0,84.0,3.0
3.0,4.0,2.0,1073.5120849679322,4.0,10.0,554.95001222,0.21250000225000001,57.0,144.0,-2.0
3.0,4.0,3.0,1299.500616301961,2.0,5.0,259.90999988,0.080000003,57.0,144.0,-1.0
3.0,4.0,4.0,1183.4153747301407,1.0,1.0,399.980011,0.0,57.0,144.0,0.0
3.0,4.0,5.0,480.66191135759277,4.0,8.0,909.960022,0.195000004,57.0,100.0,1.0
3.0,4.0,6.0,2271.240391844617,1.0,1.0,399.980011,0.200000003,57.0,100.0,2.0
3.0,4.0,2.0,2272.249727467866,2.0,2.0,499.9700165,0.080000002,57.0,100.0,-2.0
3.0,4.0,3.0,3707.771012215123,1.0,4.0,127.9599991,0.159999996,57.0,57.0,-1.0
3.0,4.0,4.0,3137.2601454543983,1.0,5.0,499.9500122,0.01,57.0,100.0,0.0
0.0,0.0,0.0,3171.133266825153,5.0,9.0,1229.9200135,0.1600000016,57.0,100.0,1.0
3.0,4.0,2.0,2272.6450208418883,3.0,8.0,507.9500122,0.06000000033333334,57.0,144.0,-2.0
3.0,4.0,3.0,407.0690014162448,4.0,6.0,849.9300232,0.11500000325000001,57.0,100.0,-1.0
3.0,4.0,5.0,2268.5737273954883,5.0,10.0,1129.89002228,0.093999998,57.0,144.0,1.0
2.0,2.0,2.0,2271.917578188936,1.0,2.0,89.98000336,0.170000002,57.0,144.0,0.0
2.0,2.0,3.0,324.06558568159994,1.0,1.0,399.980011,0.150000006,57.0,144.0,1.0
2.0,2.0,5.0,1200.4541506972544,4.0,13.0,627.83000568,0.09999999949999999,57.0,144.0,3.0
2.0,2.0,6.0,2272.098924748736,4.0,10.0,769.8600159,0.12499999925,57.0,144.0,4.0
3.0,4.0,2.0,3092.1907201411545,2.0,2.0,229.98000336,0.1299999985,57.0,144.0,-2.0
3.0,4.0,3.0,2271.53267721351,1.0,1.0,199.9900055,0.02,57.0,144.0,-1.0
2.0,2.0,5.0,1563.6715033950843,2.0,7.0,389.90000910000003,0.0600000015,57.0,144.0,3.0
3.0,4.0,2.0,1381.9928060261961,3.0,8.0,349.97999954,0.13666667066666668,57.0,84.0,-2.0
3.0,4.0,3.0,2273.481867254583,5.0,9.0,1479.9300385,0.11199999819999999,57.0,100.0,-1.0
3.0,4.0,4.0,2271.7427801041304,2.0,4.0,449.980011,0.060000000500000004,57.0,84.0,0.0
3.0,4.0,5.0,2273.19775877421,2.0,2.0,699.960022,0.07,57.0,100.0,1.0
0.0,0.0,0.0,2271.17015659213,2.0,6.0,649.8800049,0.0950000025,57.0,100.0,1.0
1.0,1.0,2.0,1543.4043339182394,3.0,3.0,509.97001267999997,0.08666666566666666,57.0,144.0,1.0
3.0,4.0,4.0,2269.9971731113546,1.0,1.0,199.9900055,0.01,57.0,144.0,0.0
3.0,4.0,5.0,3143.312541129538,4.0,6.0,579.95001608,0.10000000275,57.0,144.0,1.0
3.0,4.0,6.0,1397.0815406896213,1.0,3.0,149.9400024,0.02,57.0,144.0,2.0
3.0,4.0,3.0,3520.0491610021854,1.0,1.0,129.9900055,0.07,57.0,100.0,-1.0
3.0,4.0,4.0,2299.8208993071366,4.0,13.0,719.8300018,0.080000001,57.0,84.0,0.0
3.0,4.0,5.0,1720.0871842324714,5.0,12.0,1489.8000336,0.0439999996,57.0,84.0,1.0
3.0,4.0,6.0,2269.359479198427,5.0,9.0,1139.94002918,0.07000000199999999,57.0,84.0,2.0
3.0,4.0,2.0,3171.133266825153,4.0,6.0,457.94001008,0.1000000025,57.0,84.0,-2.0
3.0,4.0,3.0,2267.892151175457,2.0,2.0,529.9700164999999,0.039999999,52.0,100.0,-1.0
0.0,0.0,0.0,2269.6696632245767,4.0,11.0,839.8400116,0.10250000025,52.0,57.0,0.0
3.0,4.0,5.0,3504.53060274013,2.0,6.0,399.9800034,0.0949999985,52.0,57.0,1.0
3.0,4.0,6.0,899.1602333596782,2.0,4.0,479.9500122,0.1450000035,52.0,57.0,2.0
3.0,4.0,2.0,1441.5668167658307,5.0,12.0,959.8200188000001,0.1039999986,52.0,57.0,-2.0
3.0,4.0,4.0,3129.20757563186,1.0,1.0,49.97999954,0.119999997,52.0,57.0,0.0
3.0,4.0,5.0,1680.7834036738918,5.0,10.0,939.9100151,0.07200000100000001,52.0,57.0,1.0
3.0,4.0,2.0,2273.3820535151035,1.0,1.0,399.980011,0.01,52.0,144.0,-2.0
3.0,4.0,3.0,2272.6609667390157,2.0,6.0,599.9300232,0.0950000035,52.0,84.0,-1.0
3.0,4.0,4.0,2271.715351308283,4.0,13.0,809.9200134,0.11749999875,52.0,57.0,0.0
3.0,4.0,5.0,610.0896422196032,4.0,11.0,1099.9100189,0.11500000225000001,52.0,57.0,1.0
3.0,4.0,6.0,2269.490538809559,4.0,10.0,754.9000016,0.10500000274999999,52.0,57.0,2.0
3.0,4.0,3.0,2272.941219481667,4.0,9.0,399.91000754000004,0.03999999975,52.0,144.0,-1.0
3.0,4.0,4.0,2267.9929932809246,2.0,3.0,259.96999738,0.114999998,52.0,144.0,0.0
3.0,4.0,5.0,1097.6302479881615,3.0,9.0,949.8500061,0.040000000333333334,52.0,144.0,1.0
3.0,4.0,6.0,1595.6274087356578,2.0,4.0,309.9600067,0.045000000000000005,52.0,144.0,2.0
3.0,4.0,2.0,946.1782573357085,4.0,12.0,779.8900299,0.07499999975,52.0,144.0,-2.0
3.0,4.0,4.0,2273.131597124454,1.0,3.0,299.9700012,0.059999999,52.0,144.0,0.0
1.0,1.0,2.0,1388.1439493435369,4.0,5.0,433.95001221999996,0.10000000049999999,52.0,100.0,1.0
1.0,1.0,2.0,430.0733704354706,1.0,1.0,39.99000168,0.050000001,52.0,100.0,1.0
1.0,1.0,2.0,3308.27140121477,3.0,3.0,589.96001818,0.18666666633333331,52.0,144.0,1.0
1.0,1.0,2.0,2272.5009559276696,3.0,5.0,259.97000122,0.06333333533333334,52.0,144.0,1.0
3.0,4.0,2.0,2271.388726026166,4.0,9.0,949.9000321,0.152500003,52.0,84.0,-2.0
3.0,4.0,4.0,1759.2191539420696,1.0,3.0,150.0,0.039999999,52.0,100.0,0.0
3.0,4.0,5.0,2272.561283407028,3.0,4.0,609.95001986,0.17000000166666665,52.0,100.0,1.0
3.0,4.0,6.0,3559.1959705606637,2.0,5.0,399.9900055,0.1449999995,52.0,100.0,2.0
2.0,2.0,3.0,3528.2084647324514,1.0,4.0,191.9600067,0.159999996,52.0,57.0,1.0
2.0,2.0,4.0,3477.6884330456214,1.0,5.0,299.9500122,0.180000007,52.0,57.0,2.0
1.0,1.0,2.0,2263.0616558423835,4.0,14.0,979.8800277600001,0.1800000035,52.0,57.0,1.0
1.0,1.0,2.0,2270.182149022563,5.0,8.0,764.93001556,0.1279999986,52.0,144.0,1.0
1.0,1.0,2.0,2271.131468133925,2.0,5.0,250.0,0.065,52.0,144.0,1.0
3.0,4.0,4.0,2272.5205109615376,2.0,5.0,329.9100037,0.1700000015,52.0,84.0,0.0
3.0,4.0,5.0,2269.815927377818,1.0,1.0,299.980011,0.159999996,52.0,84.0,1.0
